Probeset ID,pval_severe_vs_healthy,adj_pval_severe_vs_healthy,ratio_severe_vs_healthy,FC_severe_vs_healthy,pval_severe_vs_mild,adj_pval_severe_vs_mild,ratio_severe_vs_mild,FC_severe_vs_mild
FSBP,0.117412,0.183544,0.469737,-2.12885,0.168124,0.542494,0.636364,-1.57143
FSCN1,0.0854235,0.142177,1.4978,1.4978,0.250729,0.597016,1.34373,1.34373
FSD1,0.354019,0.443766,0.760397,-1.3151,0.866423,0.947521,1.06017,1.06017
FSD1L,0.00320476,0.0109449,0.555102,-1.80147,0.336583,0.652556,0.823681,-1.21406
FSIP1,0.0540584,0.0987144,0.63244,-1.58118,0.141577,0.520799,0.613497,-1.63
FSTL1,1.06E-07,1.07E-05,7.32662,7.32662,0.0113592,0.349347,3.441,3.441
FSTL3,0.00515018,0.0157573,1.73094,1.73094,0.0041415,0.267687,2.29714,2.29714
FTCDNL1,0.0007384,0.00371232,0.519267,-1.92579,0.195962,0.56374,0.714286,-1.4
FTH1,0.585892,0.666136,1.05089,1.05089,0.0660935,0.457327,1.25682,1.25682
FTH1P10,0.481948,0.569673,0.758929,-1.31765,0.663658,0.846673,0.882353,-1.13333
FTH1P2,0.867737,0.900297,1.02416,1.02416,0.500646,0.75223,1.08879,1.08879
FTH1P20,0.415217,0.505,1.13154,1.13154,0.134233,0.514878,1.28489,1.28489
FTH1P22,0.0357559,0.0709412,0.30814,-3.24528,0.251308,0.597222,0.656347,-1.52358
FTH1P8,0.288038,0.376442,1.1513,1.1513,0.128842,0.508594,1.37729,1.37729
FTL,0.0143252,0.0346973,1.33186,1.33186,0.0137362,0.35811,1.35669,1.35669
FTLP3,0.0928162,0.151783,1.23534,1.23534,0.0623987,0.453642,1.28858,1.28858
FTO,2.65E-06,9.72E-05,0.583107,-1.71495,0.131628,0.51282,0.849836,-1.1767
FTSJ1,0.0467662,0.0879609,0.837178,-1.19449,0.203656,0.568782,0.841499,-1.18836
FTSJ3,0.0583018,0.104705,0.809659,-1.23509,0.889763,0.956535,0.982004,-1.01833
FTX,0.0260047,0.0550813,0.63359,-1.57831,0.495526,0.750261,0.856317,-1.16779
FUBP1,0.000788497,0.00388808,0.665569,-1.50247,0.0971307,0.480158,0.772881,-1.29386
FUBP3,0.000119852,0.00107714,0.665049,-1.50365,0.329982,0.648325,0.888583,-1.12539
FUCA1,0.0534742,0.0978289,0.70883,-1.41077,0.854812,0.942674,1.03739,1.03739
FUCA2,0.333892,0.423208,1.16344,1.16344,0.198105,0.564488,1.25568,1.25568
FUNDC1,0.787572,0.835824,1.04386,1.04386,0.802313,0.916081,1.0479,1.0479
FUNDC2,0.519911,0.604737,0.936968,-1.06727,0.840292,0.935393,0.972846,-1.02791
FUOM,0.0189452,0.0430766,0.650491,-1.5373,0.934247,0.973542,0.981106,-1.01926
FURIN,0.000794342,0.00390518,1.59473,1.59473,0.00274059,0.258227,1.78423,1.78423
FUS,0.000222312,0.00161339,0.662239,-1.51003,0.328867,0.647539,0.86278,-1.15904
FUT10,0.2622,0.349246,0.769893,-1.29888,0.281628,0.617113,0.740058,-1.35125
FUT11,0.00455896,0.014377,0.535011,-1.86912,0.0377997,0.431464,0.648787,-1.54134
FUT4,0.831548,0.870997,0.977665,-1.02285,0.113095,0.492197,1.27741,1.27741
FUT7,0.718016,0.778825,1.09928,1.09928,0.341058,0.65472,1.3678,1.3678
FUT8,0.779857,0.829541,1.03776,1.03776,0.320935,0.642608,0.868541,-1.15136
FUT8-AS1,0.101513,0.163387,0.611742,-1.63467,0.831499,0.931776,0.944099,-1.05921
FUZ,0.0535345,0.0978907,0.838816,-1.19216,0.976031,0.990108,0.996979,-1.00303
FXN,0.155044,0.229174,0.773306,-1.29315,0.286445,0.620549,0.791853,-1.26286
FXR1,0.0218632,0.048157,0.787601,-1.26968,0.322937,0.643273,0.878455,-1.13836
FXR2,0.00347792,0.01164,0.58842,-1.69947,0.577293,0.797823,0.907159,-1.10234
FXYD2,0.238628,0.323202,1.52033,1.52033,0.069707,0.457327,1.67619,1.67619
FXYD5,0.934436,0.951173,1.00728,1.00728,0.814167,0.922665,0.978104,-1.02239
FXYD6,0.578368,0.659356,0.933541,-1.07119,0.574001,0.796324,1.24392,1.24392
FXYD7,0.0468691,0.0881319,0.41129,-2.43137,0.175139,0.548893,0.623377,-1.60417
FYB1,0.0410145,0.0790937,0.821893,-1.2167,0.618205,0.82122,0.942658,-1.06083
FYCO1,4.38E-05,0.000560248,0.375426,-2.66364,0.097429,0.480158,0.758857,-1.31777
FYN,0.000249454,0.0017425,0.64287,-1.55552,0.16774,0.542446,0.857287,-1.16647
FYTTD1,0.000546987,0.0029842,0.620438,-1.61176,0.0920923,0.475954,0.80402,-1.24375
FZD1,0.432238,0.521031,1.20121,1.20121,0.00206306,0.249457,1.91447,1.91447
FZD2,0.385775,0.475763,0.77723,-1.28662,0.336997,0.652556,1.341,1.341
FZD3,0.684173,0.749821,1.07843,1.07843,0.840785,0.935672,0.91675,-1.09081
FZD5,0.000136207,0.0011719,2.95254,2.95254,0.024213,0.401839,2.23622,2.23622
FZD6,0.0193537,0.0437633,0.386364,-2.58824,0.448079,0.722298,0.752688,-1.32857
FZR1,0.0026623,0.00950141,0.788115,-1.26885,0.651684,0.840007,1.06374,1.06374
G0S2,0.756095,0.810266,0.844785,-1.18373,0.584416,0.802047,1.29931,1.29931
G2E3,0.000194874,0.00148673,0.486356,-2.05611,0.154278,0.531213,0.689808,-1.44968
G3BP1,0.00110315,0.00494215,0.674378,-1.48285,0.234749,0.587305,0.807219,-1.23882
G3BP2,0.0251484,0.0537524,0.634684,-1.57559,0.345225,0.656131,0.854435,-1.17036
G6PC3,0.395491,0.485761,1.10449,1.10449,0.261777,0.604085,1.15095,1.15095
G6PD,0.00772671,0.0215554,1.40739,1.40739,0.0115613,0.349922,1.52765,1.52765
GAA,0.576379,0.657697,1.07891,1.07891,0.0628154,0.453642,1.38689,1.38689
GAB1,0.645304,0.717851,1.08377,1.08377,0.864081,0.946758,0.95755,-1.04433
GAB2,0.577846,0.658951,0.935079,-1.06943,0.048704,0.43932,1.49783,1.49783
GAB3,0.0016938,0.00679001,0.53672,-1.86317,0.170696,0.544827,0.791836,-1.26289
GABARAP,0.774127,0.825404,0.95625,-1.04575,0.713751,0.872749,1.07692,1.07692
GABARAPL1,0.416098,0.505697,0.765339,-1.30661,0.643808,0.835543,1.08254,1.08254
GABARAPL2,0.121725,0.188905,1.16209,1.16209,0.078371,0.46431,1.26757,1.26757
GABBR1,0.598729,0.677658,1.09717,1.09717,0.721167,0.87627,1.06217,1.06217
GABPA,0.00136938,0.00580477,0.684898,-1.46007,0.904232,0.962394,0.981989,-1.01834
GABPB1,0.000624338,0.0032811,0.636971,-1.56993,0.0790965,0.46431,0.767203,-1.30344
GABPB1-AS1,0.0204677,0.0457784,0.624852,-1.60038,0.133158,0.514849,0.73209,-1.36595
GABPB1-IT1,0.261975,0.348977,0.915641,-1.09213,0.548602,0.780693,0.928791,-1.07667
GABPB2,0.000196381,0.00149515,0.619972,-1.61298,0.0650319,0.455552,0.75293,-1.32814
GABRR2,0.144495,0.216611,1.64247,1.64247,0.75985,0.894863,1.11321,1.11321
GADD45A,0.947936,0.961718,1.02586,1.02586,0.980029,0.991702,0.991497,-1.00858
GADD45B,0.27469,0.362133,0.656189,-1.52395,0.40849,0.698944,0.785917,-1.2724
GADD45G,0.501971,0.587798,1.24647,1.24647,0.794119,0.912066,0.902583,-1.10793
GADD45GIP1,0.33717,0.426669,1.11149,1.11149,0.729576,0.88027,0.962007,-1.03949
GAK,0.00695921,0.0198817,0.784101,-1.27535,0.625194,0.824507,1.03849,1.03849
GAL3ST4,0.000312932,0.0020393,0.192432,-5.19664,0.0897504,0.474092,0.398293,-2.51071
GALC,0.25526,0.341335,0.864921,-1.15618,0.381036,0.679279,1.1265,1.1265
GALE,0.0117916,0.0297616,1.30427,1.30427,0.296799,0.627272,1.17391,1.17391
GALK1,0.0361638,0.071635,1.30483,1.30483,0.073141,0.460559,1.29134,1.29134
GALK2,0.0180954,0.0415314,0.793765,-1.25982,0.495001,0.750185,0.91216,-1.0963
GALM,0.343619,0.433236,0.850172,-1.17623,0.128333,0.508196,0.769036,-1.30033
GALNS,0.585152,0.665397,0.935762,-1.06865,0.412336,0.700228,0.891252,-1.12202
GALNT1,0.239566,0.324266,0.873451,-1.14488,0.746241,0.887677,0.958471,-1.04333
GALNT10,0.0872558,0.144673,0.813369,-1.22945,0.380966,0.679279,1.08164,1.08164
GALNT11,0.00495783,0.0153113,0.672245,-1.48755,0.378667,0.678458,0.881722,-1.13414
GALNT12,3.62E-06,0.000117288,0.364549,-2.74311,0.128591,0.508314,0.595477,-1.67932
GALNT14,2.31E-07,1.92E-05,10.625,10.625,0.133389,0.514878,1.68067,1.68067
GALNT2,0.00369178,0.0122148,1.36172,1.36172,0.280349,0.616227,1.24696,1.24696
GALNT3,0.0102896,0.0268328,0.523368,-1.9107,0.211259,0.574371,0.855119,-1.16943
GALNT4,0.417625,0.507053,1.23225,1.23225,0.137735,0.517165,1.39007,1.39007
GALNT6,0.00397436,0.0129357,0.588876,-1.69815,0.243376,0.592147,0.874044,-1.14411
GALNT7,0.270745,0.358016,0.889,-1.12486,0.366225,0.671119,1.13393,1.13393
GALR2,0.502299,0.588136,0.795068,-1.25775,0.441266,0.717956,0.753425,-1.32727
GALT,2.08E-05,0.000354641,0.483006,-2.07037,0.111928,0.492052,0.728946,-1.37184
GAMT,0.381994,0.472338,0.862483,-1.15944,0.388895,0.684404,0.829845,-1.20504
GAN,0.00455954,0.014377,0.557475,-1.7938,0.12491,0.505361,0.748491,-1.33602
GANAB,0.11208,0.176901,0.881414,-1.13454,0.969057,0.986734,1.00623,1.00623
GANC,6.72E-05,0.000742552,0.667499,-1.49813,0.620471,0.822163,0.941176,-1.0625
GAPDH,5.53E-05,0.00065571,2.03414,2.03414,0.0606162,0.449021,1.42942,1.42942
GAPDHP1,0.000632919,0.00331191,1.68629,1.68629,0.19448,0.563457,1.25191,1.25191
GAPDHP42,0.642357,0.715553,0.89741,-1.11432,0.853712,0.941909,0.929825,-1.07547
GAPDHP43,0.10851,0.172416,0.55988,-1.7861,0.594524,0.808939,0.854369,-1.17045
GAPDHP47,0.645971,0.71835,1.15909,1.15909,0.724264,0.877835,1.15385,1.15385
GAPDHP65,0.0168303,0.0392636,1.83523,1.83523,0.336293,0.652556,1.32174,1.32174
GAPT,0.0284223,0.0590604,0.647174,-1.54518,0.437805,0.716406,1.15251,1.15251
GAPVD1,0.00237358,0.00874748,0.744611,-1.34298,0.654267,0.841395,1.05432,1.05432
GAR1,0.757252,0.811153,1.03512,1.03512,0.615376,0.81967,0.894643,-1.11776
GAREM1,0.35905,0.449169,1.35861,1.35861,0.604106,0.81361,1.13043,1.13043
GAREM2,7.86E-05,0.000824738,0.353717,-2.82712,0.0589372,0.446649,0.461268,-2.16794
GARNL3,0.319238,0.408625,0.821934,-1.21664,0.988444,0.994846,0.99696,-1.00305
GARRE1,7.15E-05,0.000773756,0.481739,-2.07581,0.260505,0.603486,0.78004,-1.28198
GARS1,0.760234,0.813641,1.0285,1.0285,0.711604,0.871509,0.942414,-1.0611
GARS1-DT,0.000683342,0.00350023,0.617806,-1.61863,0.619074,0.821669,0.896278,-1.11573
GART,0.0427072,0.081761,0.802033,-1.24683,0.609329,0.816244,0.915598,-1.09218
GAS1,0.0298062,0.0613075,0.558571,-1.79028,0.187537,0.557635,0.603279,-1.65761
GAS2,0.17713,0.254767,0.783333,-1.2766,0.537826,0.776726,0.746032,-1.34043
GAS2L1,1.27E-05,0.000264888,3.72987,3.72987,0.000859644,0.211556,3.38271,3.38271
GAS2L3,0.659934,0.730664,1.12625,1.12625,0.0742834,0.462499,1.40397,1.40397
GAS5,0.00710377,0.0202244,0.524228,-1.90757,0.0784186,0.46431,0.695153,-1.43853
GAS6,5.27E-06,0.000149654,3.77662,3.77662,0.218343,0.580005,1.53139,1.53139
GAS6-AS1,0.662182,0.732221,0.884615,-1.13043,0.779297,0.905446,1.09199,1.09199
GAS7,0.763363,0.816399,1.0385,1.0385,0.0421494,0.43147,1.59492,1.59492
GAS8,0.136277,0.206636,0.781758,-1.27917,0.545222,0.780299,0.864994,-1.15608
GASAL1,0.143157,0.214867,1.25582,1.25582,0.87205,0.949633,0.963227,-1.03818
GASK1B,0.241967,0.32678,1.29862,1.29862,0.232972,0.585779,1.69308,1.69308
GATA1,1.84E-06,7.71E-05,9.34488,9.34488,0.0263058,0.405733,2.98162,2.98162
GATA2,8.24E-07,4.53E-05,2.94545,2.94545,0.109972,0.490376,1.63019,1.63019
GATA3,0.000337507,0.00214247,0.400644,-2.49598,0.078785,0.46431,0.583421,-1.71403
GATA6,0.0113913,0.0290036,0.277885,-3.59862,0.226103,0.58281,0.427673,-2.33824
GATAD1,2.91E-06,0.000102907,0.556791,-1.79601,0.0504985,0.439513,0.747375,-1.33802
GATAD2A,0.00574023,0.0171442,0.774447,-1.29124,0.847274,0.93963,0.981944,-1.01839
GATAD2B,0.000305964,0.00200449,0.699258,-1.43009,0.906557,0.963302,0.983871,-1.01639
GATB,0.930423,0.948243,0.989832,-1.01027,0.7918,0.911285,1.03464,1.03464
GATC,0.00670396,0.0192941,0.644674,-1.55117,0.453053,0.723837,0.869565,-1.15
GATD1,0.00240883,0.00883995,0.623943,-1.60271,0.196827,0.56374,0.814471,-1.22779
GATM,0.178865,0.256863,0.722838,-1.38343,0.334946,0.652126,1.35141,1.35141
GBA,0.497824,0.584052,1.08262,1.08262,0.251101,0.597222,1.16709,1.16709
GBA2,0.00462937,0.0145243,0.761342,-1.31347,0.986657,0.993764,0.998392,-1.00161
GBAP1,0.139797,0.211022,0.713977,-1.4006,0.35335,0.661827,0.693626,-1.4417
GBE1,0.0534819,0.0978308,0.775481,-1.28952,0.554254,0.783327,1.08257,1.08257
GBF1,0.00557446,0.0167915,0.829345,-1.20577,0.895337,0.958802,1.01359,1.01359
GBGT1,0.908622,0.932319,1.0273,1.0273,0.132771,0.514284,1.32437,1.32437
GBP1,0.13978,0.211019,0.672792,-1.48634,0.153403,0.531027,0.602603,-1.65947
GBP1P1,0.36871,0.458732,0.66704,-1.49916,0.208776,0.572142,0.352941,-2.83333
GBP2,0.0516458,0.095202,0.721743,-1.38553,0.684467,0.858733,0.930228,-1.07501
GBP3,0.00165036,0.00665771,0.440422,-2.27055,0.07888,0.46431,0.618868,-1.61585
GBP4,0.00632868,0.0185179,0.485216,-2.06094,0.102864,0.484263,0.635097,-1.57456
GBP5,0.0313805,0.064038,0.480467,-2.08131,0.105171,0.485883,0.598432,-1.67103
GCA,0.52697,0.611696,1.11633,1.11633,0.11905,0.498316,1.63621,1.63621
GCAT,0.829136,0.868902,1.05775,1.05775,0.974972,0.989691,1.00906,1.00906
GCC1,0.00268025,0.00954706,0.52649,-1.89937,0.662245,0.84592,0.92279,-1.08367
GCC2,0.000456052,0.0026446,0.517716,-1.93156,0.0716018,0.458567,0.581348,-1.72014
GCC2-AS1,0.0518296,0.0954933,0.582857,-1.71569,0.0497953,0.439513,0.627451,-1.59375
GCDH,0.00796461,0.0220349,0.74271,-1.34642,0.450283,0.722298,0.897234,-1.11454
GCFC2,0.00928972,0.0247966,0.676156,-1.47895,0.262239,0.604347,0.796263,-1.25587
GCH1,0.00425158,0.0136192,0.523741,-1.90934,0.156316,0.533514,0.769979,-1.29874
GCHFR,0.73267,0.790546,1.04508,1.04508,0.623974,0.823927,1.08808,1.08808
GCLC,0.000122449,0.00109186,0.632871,-1.5801,0.44424,0.719677,0.888314,-1.12573
GCLM,0.340004,0.429447,0.877117,-1.1401,0.913545,0.965827,0.979897,-1.02052
GCN1,0.00182811,0.00718087,0.625027,-1.59993,0.861593,0.945928,0.967684,-1.03339
GCNA,0.311579,0.401113,0.844775,-1.18375,0.50036,0.752154,0.818565,-1.22165
GCNT1,0.840314,0.877755,1.03307,1.03307,0.321898,0.643273,1.2957,1.2957
GCNT2,0.0659703,0.1156,0.696739,-1.43526,0.923559,0.96957,1.02683,1.02683
GCNT4,0.00383794,0.012597,0.247779,-4.03585,0.0815963,0.466202,0.458015,-2.18333
GCNT7,0.326342,0.415383,0.723799,-1.3816,0.662329,0.845938,0.861878,-1.16026
GCOM1,0.000390315,0.00236286,4.57472,4.57472,0.0269203,0.407753,3.54815,3.54815
GCSAM,0.000543934,0.00297465,0.33322,-3.00102,0.165211,0.54058,0.538677,-1.8564
GCSAML,2.52E-05,0.00039624,7.20263,7.20263,0.0119052,0.349922,3.33679,3.33679
GDAP1,0.345099,0.43462,0.894089,-1.11846,0.775418,0.903422,1.04611,1.04611
GDAP2,0.00441202,0.0140208,0.771663,-1.2959,0.271741,0.610747,1.11781,1.11781
GDE1,0.976069,0.982645,1.00358,1.00358,0.0416096,0.43147,1.15931,1.15931
GDF11,0.000198452,0.00150645,0.480093,-2.08293,0.134717,0.515255,0.62484,-1.60041
GDF7,0.412215,0.502076,0.500796,-1.99682,0.680195,0.856642,0.755102,-1.32432
GDF9,0.560682,0.643058,0.742063,-1.34759,0.48165,0.742518,0.82243,-1.21591
GDI1,0.923862,0.943702,0.992798,-1.00725,0.122076,0.501853,1.19478,1.19478
GDI2,0.203306,0.284397,0.842924,-1.18635,0.894259,0.958538,1.01893,1.01893
GDPD1,0.0199251,0.0447884,0.627759,-1.59297,0.583726,0.80162,0.798165,-1.25287
GDPD3,0.0238442,0.0515767,0.44403,-2.2521,0.29163,0.624548,0.714894,-1.39881
GDPD5,0.0232204,0.0504917,0.545654,-1.83266,0.0235556,0.398852,0.580318,-1.72319
GDPGP1,0.581137,0.661696,0.882075,-1.13369,0.303329,0.631014,1.24194,1.24194
GEM,0.207758,0.289612,0.0751263,-13.3109,0.364704,0.669936,0.103036,-9.70536
GEMIN2,0.284659,0.372849,0.842342,-1.18717,0.787577,0.908998,0.947255,-1.05568
GEMIN4,0.000593544,0.00316407,0.629278,-1.58912,0.811352,0.920989,0.972412,-1.02837
GEMIN5,0.00134545,0.00573579,0.572227,-1.74756,0.626234,0.825248,0.920257,-1.08665
GEMIN6,0.135753,0.20599,0.693176,-1.44263,0.59539,0.809489,0.856429,-1.16764
GEMIN7,0.94613,0.960263,0.987205,-1.01296,0.351156,0.660522,1.15686,1.15686
GEMIN8,0.0478833,0.0896516,0.750887,-1.33176,0.15729,0.533953,0.793622,-1.26005
GEMIN8P4,0.314988,0.40448,1.4875,1.4875,0.357018,0.664574,1.5,1.5
GEN1,0.331164,0.420508,0.851455,-1.17446,0.603415,0.813169,0.904057,-1.10613
GET1,0.847408,0.883419,0.973551,-1.02717,0.686507,0.860053,1.1079,1.1079
GET3,0.817439,0.859017,1.01963,1.01963,0.627609,0.825998,1.0282,1.0282
GET4,0.441106,0.529693,0.917658,-1.08973,0.460346,0.728963,0.89225,-1.12076
GFER,0.00343342,0.0115355,0.735089,-1.36038,0.0640459,0.455552,0.769912,-1.29885
GFI1,0.0707205,0.122045,0.560895,-1.78287,0.129098,0.508725,0.63385,-1.57766
GFI1B,2.70E-06,9.75E-05,5.0011,5.0011,0.0141101,0.35811,2.55746,2.55746
GFM1,0.0026926,0.00957952,0.600006,-1.66665,0.301781,0.629545,0.836292,-1.19575
GFM2,0.00529331,0.0160887,0.715305,-1.398,0.619534,0.821797,0.923255,-1.08312
GFOD1,0.000321622,0.0020749,0.53125,-1.88235,0.248186,0.594866,0.868322,-1.15165
GFOD2,0.0593963,0.106463,0.772324,-1.29479,0.692636,0.862988,1.06122,1.06122
GFPT1,0.0156725,0.037202,0.732962,-1.36433,0.220479,0.580716,0.773512,-1.2928
GFRA2,0.171827,0.248713,0.594239,-1.68282,0.219921,0.580115,1.69779,1.69779
GFUS,0.817853,0.859372,1.03027,1.03027,0.717182,0.874333,0.940787,-1.06294
GGA1,0.18518,0.263933,0.907337,-1.10213,0.336294,0.652556,1.09777,1.09777
GGA2,7.31E-05,0.000785651,0.685382,-1.45904,0.849065,0.939925,0.964845,-1.03644
GGA3,0.0891984,0.147054,0.686187,-1.45733,0.665399,0.847794,1.05456,1.05456
GGACT,0.0139218,0.0339539,0.632104,-1.58202,0.328736,0.647539,0.708934,-1.41057
GGCT,0.816811,0.85854,1.03508,1.03508,0.69538,0.864651,0.912198,-1.09625
GGCTP1,0.0239487,0.0517591,0.597107,-1.67474,0.303789,0.631085,0.768362,-1.30147
GGCX,0.514485,0.599368,0.919696,-1.08732,0.394219,0.68776,1.10902,1.10902
GGH,2.53E-06,9.47E-05,4.75329,4.75329,0.868037,0.948019,1.07059,1.07059
GGNBP2,4.13E-06,0.000125996,0.608486,-1.64342,0.0398221,0.43147,0.730651,-1.36864
GGPS1,0.0011788,0.00518884,0.616311,-1.62256,0.252792,0.598041,0.789231,-1.26706
GGT1,0.336918,0.426459,1.50305,1.50305,0.402294,0.693686,1.52632,1.52632
GGT7,0.00359534,0.0119764,0.55623,-1.79782,0.243472,0.592284,0.783935,-1.27562
GGTA1,0.0765327,0.130117,0.514766,-1.94263,0.651736,0.840007,0.845953,-1.1821
GHDC,0.020638,0.0460757,0.780298,-1.28156,0.794102,0.912066,0.973491,-1.02723
GHITM,0.451482,0.539917,0.927467,-1.07821,0.992481,0.996684,1.00119,1.00119
GHRL,0.00366809,0.0121609,0.423372,-2.36199,0.993388,0.99723,0.998081,-1.00192
GHRLOS,0.194216,0.274433,0.702406,-1.42368,0.720965,0.876211,1.08966,1.08966
GID4,0.00467949,0.0146319,0.638515,-1.56613,0.825561,0.928724,0.972787,-1.02797
GID8,0.0111219,0.0284795,0.772016,-1.29531,0.548169,0.780687,0.922238,-1.08432
GIGYF1,0.00120999,0.00529255,0.607143,-1.64706,0.434028,0.714429,0.849069,-1.17776
GIGYF2,5.92E-07,3.59E-05,0.55075,-1.81571,0.137544,0.516828,0.792065,-1.26252
GIHCG,0.187136,0.266004,0.762881,-1.31082,0.553339,0.782923,0.897507,-1.1142
GIMAP1,0.0305385,0.0626047,0.48083,-2.07974,0.551351,0.782064,0.828192,-1.20745
GIMAP2,0.00482445,0.0149707,0.473812,-2.11054,0.290057,0.622556,0.716809,-1.39507
GIMAP4,0.0323743,0.0655484,0.479337,-2.08622,0.280171,0.616102,0.676422,-1.47837
GIMAP5,0.0139231,0.0339539,0.329182,-3.03783,0.496398,0.75078,0.732588,-1.36502
GIMAP6,0.0116893,0.0295741,0.400385,-2.4976,0.420102,0.704243,0.77578,-1.28903
GIMAP7,0.0258601,0.0548456,0.442293,-2.26094,0.30319,0.630814,0.679047,-1.47265
GIMAP8,0.00493469,0.0152526,0.274587,-3.64183,0.447523,0.722178,0.729887,-1.37008
GIN1,0.00303716,0.0104876,0.481338,-2.07754,0.277238,0.613306,0.670051,-1.49242
GINM1,0.00330653,0.0112187,0.698227,-1.4322,0.115516,0.495312,0.805296,-1.24178
GINS1,0.00378218,0.0124471,1.97419,1.97419,0.444225,0.719677,0.688995,-1.45139
GINS2,1.84E-08,3.29E-06,5.69156,5.69156,0.94679,0.977868,0.97536,-1.02526
GINS3,0.163207,0.239089,1.23699,1.23699,0.86473,0.94685,1.04373,1.04373
GINS4,0.268521,0.356095,0.786788,-1.27099,0.0993692,0.481089,0.670487,-1.49145
GIPC1,0.0129065,0.0320475,0.708761,-1.41091,0.116964,0.497142,0.739649,-1.35199
GIPC3,0.000145715,0.00121791,3.21341,3.21341,0.00623541,0.292826,2.97851,2.97851
GIPR,0.252996,0.338878,0.729798,-1.37024,0.165007,0.54051,0.673267,-1.48529
GIT1,0.0137227,0.0335758,0.746702,-1.33922,0.546177,0.780637,0.912511,-1.09588
GIT2,0.000102913,0.000976516,0.666744,-1.49983,0.875407,0.9508,0.986297,-1.01389
GK,0.0405934,0.0784452,1.4094,1.4094,0.0745787,0.462499,1.54437,1.54437
GK5,0.00596701,0.0176575,0.609292,-1.64125,0.316422,0.639077,0.770582,-1.29772
GKAP1,2.97E-06,0.00010449,0.362019,-2.76229,0.00815218,0.319881,0.464968,-2.15068
GLA,0.734121,0.791997,0.930471,-1.07472,0.262038,0.604085,1.26914,1.26914
GLB1,0.755853,0.810066,0.958888,-1.04287,0.415279,0.702506,1.14411,1.14411
GLB1L,0.574481,0.655935,0.796464,-1.25555,0.0791342,0.46431,1.68837,1.68837
GLB1L2,0.267814,0.35538,0.590909,-1.69231,0.347007,0.657185,0.724739,-1.37981
GLB1L3,0.903672,0.928341,1.0325,1.0325,0.434447,0.714569,0.772137,-1.29511
GLCCI1,0.0233658,0.0507264,0.712413,-1.40368,0.0896785,0.474092,0.631935,-1.58244
GLCE,0.0156991,0.0372413,0.628405,-1.59133,0.702597,0.868152,1.07882,1.07882
GLDC,9.81E-07,5.12E-05,8.80967,8.80967,0.432031,0.712808,0.618441,-1.61697
GLE1,0.00585925,0.0174258,0.736429,-1.3579,0.791809,0.911285,1.03592,1.03592
GLG1,0.000202939,0.00152312,0.699589,-1.42941,0.278551,0.614358,0.880239,-1.13606
GLI1,0.12108,0.188164,0.609865,-1.63971,0.809822,0.920029,0.907801,-1.10156
GLI4,0.0252606,0.0538988,0.721324,-1.38634,0.884552,0.954147,0.982014,-1.01832
GLIDR,0.197537,0.278064,0.641927,-1.55781,0.467658,0.733468,0.794521,-1.25862
GLIPR1,0.554643,0.637367,0.927271,-1.07843,0.0245596,0.402725,1.24424,1.24424
GLIPR1L2,0.019287,0.043639,0.315594,-3.16863,0.031357,0.419193,0.361446,-2.76667
GLIPR2,0.433112,0.521745,1.10633,1.10633,0.185912,0.556139,1.24387,1.24387
GLMN,0.000642065,0.00334792,0.50409,-1.98377,0.0631843,0.453642,0.562561,-1.77759
GLMP,0.239676,0.324385,1.20627,1.20627,0.820557,0.925897,1.05512,1.05512
GLO1,0.219615,0.302577,0.857848,-1.16571,0.25348,0.598724,0.833667,-1.19952
GLOD4,0.00413274,0.0133426,0.67249,-1.48701,0.182318,0.554169,0.811044,-1.23298
GLRX,0.453189,0.541608,1.1389,1.1389,0.54292,0.779597,1.1154,1.1154
GLRX2,0.0205473,0.0459357,0.713054,-1.40242,0.269721,0.609404,0.781022,-1.28037
GLRX3,0.25692,0.343171,0.878571,-1.13821,0.281828,0.617367,0.812971,-1.23006
GLRX5,0.0134847,0.0331195,2.21526,2.21526,0.219231,0.580115,1.5696,1.5696
GLS,0.00044959,0.00261772,0.47019,-2.1268,0.186609,0.556948,0.714836,-1.39892
GLT1D1,0.392999,0.483342,1.18516,1.18516,0.129418,0.509307,1.50763,1.50763
GLT8D1,0.0414705,0.0798689,0.733124,-1.36403,0.33386,0.651339,0.828554,-1.20692
GLTP,0.786617,0.835111,0.961394,-1.04016,0.198955,0.56577,1.21323,1.21323
GLTPD2,0.0864782,0.143609,0.665813,-1.50192,0.603386,0.813169,0.889813,-1.12383
GLUD1,0.00249798,0.00908149,0.687419,-1.45472,0.506298,0.756303,0.933426,-1.07132
GLUD1P3,0.517447,0.602298,0.926431,-1.07941,0.484103,0.744253,0.911681,-1.09688
GLUD2,0.0022337,0.00835265,0.588745,-1.69853,0.596102,0.809746,0.882759,-1.13281
GLUL,3.37E-05,0.000482659,2.17235,2.17235,0.00994398,0.337182,1.83411,1.83411
GLYATL1P1,0.204818,0.286053,1.53,1.53,0.680792,0.856884,1.18868,1.18868
GLYCTK,0.00256478,0.00925621,0.709912,-1.40862,0.220923,0.581031,0.854931,-1.16969
GLYR1,0.00940974,0.0250402,0.768111,-1.3019,0.297272,0.627288,1.09403,1.09403
GM2A,0.0138666,0.0338665,1.89401,1.89401,0.105771,0.486083,1.72568,1.72568
GMCL1,0.000239303,0.00169785,0.659249,-1.51688,0.338239,0.653549,0.860704,-1.16184
GMDS,0.00836303,0.0228804,0.770417,-1.298,0.0573592,0.446418,0.774063,-1.29188
